"title","person","name"
"Semantics Visualization for Fostering Search Result Comprehension","https://w3id.org/scholarlydata/person/christian-stab","Christian Stab"
"The ISOcat Registry Reloaded","https://w3id.org/scholarlydata/person/christina-hoppermann","Christina Hoppermann"
"Castor: a Constraint-based SPARQL Engine with Active Filter Processing","https://w3id.org/scholarlydata/person/christine-solnon","Christine Solnon"
"Full-text Support for Publish/Subscribe Ontology Systems","https://w3id.org/scholarlydata/person/christos-tryfonopoulos","Christos Tryfonopoulos"
"Querying large-scale RDF datasets using the SANSA framework","https://w3id.org/scholarlydata/person/claus-stadler","Claus Stadler"
"The Semantic Sensor Network Ontology, Revamped","https://w3id.org/scholarlydata/person/claus-stadler","Claus Stadler"
"Sparklify: A Scalable Software Component for Efficient evaluation of SPARQL queries over distributed RDF datasets","https://w3id.org/scholarlydata/person/claus-stadler","Claus Stadler"
"JPA Criteria Queries over RDF Data","https://w3id.org/scholarlydata/person/claus-stadler","Claus Stadler"
"Assessing Linked Data Mappings using Network Measures","https://w3id.org/scholarlydata/person/claus-stadler","Claus Stadler"
"Automatic Configuration Selection Using Ontology Matching Task Profiling","https://w3id.org/scholarlydata/person/cosmin-stroe","Cosmin Stroe"
"Towards Inductive Query-Relaxation for RDF","https://w3id.org/scholarlydata/person/dafni-stampouli","Dafni Stampouli"
"SCHEMA - An Algorithm for Automated Product Taxonomy Mapping in E-commerce","https://w3id.org/scholarlydata/person/damir-vandic","Damir Vandic"
"Linked Data: Querying, Reasoning, and Benchmarking","https://w3id.org/scholarlydata/person/danh-le-phuoc","Danh Le Phuoc"
"Linked Data: Querying, Reasoning, and Benchmarking","https://w3id.org/scholarlydata/person/danh-le-phuoc","Danh Le-Phuoc"
"SensorMasher - publishing and building mashup of sensor data","https://w3id.org/scholarlydata/person/danh-le-phuoc","Danh Le Phuoc"
"SensorMasher - publishing and building mashup of sensor data","https://w3id.org/scholarlydata/person/danh-le-phuoc","Danh Le-Phuoc"
"Clinical Trial and Disease Search With Ad Hoc Interactive Ontology Alignments","https://w3id.org/scholarlydata/person/daniel-sonntag","Daniel Sonntag"
"Extending Description Logic Rules","https://w3id.org/scholarlydata/person/david-carral-martinez","David Carral Martínez"
"Extending Description Logic Rules","https://w3id.org/scholarlydata/person/david-carral-martinez","David Carral Martinez"
"Haystack: A Platform for Authoring End User Semantic Web Applications","https://w3id.org/scholarlydata/person/david-huynh","David Huynh"
"Piggy Bank: Experience the Semantic Web Inside Your Web Browser","https://w3id.org/scholarlydata/person/david-huynh","David Huynh"
"RESTdesc—A Functionality-Centered Approach to Semantic Service Description and Composition","https://w3id.org/scholarlydata/person/davy-van-deursen","Davy Van Deursen"
"TopBraid, a Multi-user Environment for distributed authoring of Ontologies","https://w3id.org/scholarlydata/person/dean-allemang","Dean Allemang"
"Enterprise Architecture Reference Modeling in OWL/RDF","https://w3id.org/scholarlydata/person/dean-allemang","Dean Allemang"
"Personalized Environmental Service Configuration and Delivery Orchestration: The PESCaDO Demonstrator","https://w3id.org/scholarlydata/person/desiree-hilbring","Desiree Hilbring"
"Modelling Structured Domains Using Description Graphs and Logic Programming","https://w3id.org/scholarlydata/person/despoina-magka","Despoina Magka"
"Assembling Rule Mashups in the Semantic Web","https://w3id.org/scholarlydata/person/diego-berrueta","Diego Berrueta"
"TELIX: An RDF-based Model for Linguistic Annotation","https://w3id.org/scholarlydata/person/diego-berrueta","Diego Berrueta"
"Crowdsourcing Taxonomies","https://w3id.org/scholarlydata/person/dimitris-karampinas","Dimitris Karampinas"
"Semantics Visualization for Fostering Search Result Comprehension","https://w3id.org/scholarlydata/person/dirk-burkhardt","Dirk Burkhardt"
"KnowMore - Knowledge Base Augmentation with Structured Web Markup","https://w3id.org/scholarlydata/person/dominique-ritze","Dominique Ritze"
"Does it fit? KOS evaluation using the ICE-Map Visualization.","https://w3id.org/scholarlydata/person/dominique-ritze","Dominique Ritze"
"Towards Evaluating Interactive Ontology Matching Tools","https://w3id.org/scholarlydata/person/dominique-ritze","Dominique Ritze"
"RODI: A Benchmark for Relational-to-Ontology Data Integration","https://w3id.org/scholarlydata/person/dominique-ritze","Dominique Ritze"
"Product customization as Linked Data: demonstration","https://w3id.org/scholarlydata/person/edouard-chevalier","Edouard Chevalier"
"Product customization as Linked Data","https://w3id.org/scholarlydata/person/edouard-chevalier","Edouard Chevalier"
"DISASTER","https://w3id.org/scholarlydata/person/emilio-rubiera","Emilio Rubiera"
"TELIX: An RDF-based Model for Linguistic Annotation","https://w3id.org/scholarlydata/person/emilio-rubiera","Emilio Rubiera"
"Triple Storage for Random-Access Versioned Querying of RDF Archives","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"ComSem: Digitization and Semantic Annotation of Comic Books","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Live Storage and Querying of Versioned Datasets on the Web","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Automated UML-Based Ontology Generation in in OSLO²","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"RML and FnO: Shaping DBpedia Declaratively","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Declarative Data Transformations for Linked Data Generation: the case of DBpedia","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Versioned Triple Pattern Fragments: A Low-cost Linked Data Interface Feature for Web Archives","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"RESTdesc—A Functionality-Centered Approach to Semantic Service Description and Composition","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Painless URI dereferencing using The DataTank","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"The Normalized Freebase Distance","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Extraction of workshop proceedings in HTML using the RML mapping language","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Interactive Comparison of Triple Pattern Fragments Query Approaches","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Improving Semantic Relatedness in Paths for Storytelling with Linked Data on the Web","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Query Execution Optimization for Clients of Triple Pattern Fragments","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Graph-Based Editing of Linked Data Mappings using the RMLEditor","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"RMLEditor: A Graph-based Mapping Editor for Linked Data Mappings","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Moving Real-Time Linked Data Query Evaluation to the Client","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"An Ontology to Semantically Declare and Describe Functions","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"Normalized Semantic Web Distance","https://w3id.org/scholarlydata/person/erik-mannens","Erik Mannens"
"APA VIVO: A Semantic Framework for Scholarly Identity and Trusted Attribute Exchange","https://w3id.org/scholarlydata/person/eva-winer","Eva Winer"
"di.me: Context-Aware, Privacy-Sensitive Management of the Integrated Personal Information Sphere","https://w3id.org/scholarlydata/person/fabian-hermann","Fabian Hermann"
"dime: A Context-Aware Information System","https://w3id.org/scholarlydata/person/fabian-hermann","Fabian Hermann"
"Anytime Large-Scale Analytics of Linked Open Data","https://w3id.org/scholarlydata/person/fabian-m-suchanek","Fabian M. Suchanek"
"From Web 1.0 to Social Semantic Web: Lessons Learnt from a Migration to a Medical Semantic Wiki","https://w3id.org/scholarlydata/person/fabien-palomares","Fabien Palomares"
"Automatic Configuration Selection Using Ontology Matching Task Profiling","https://w3id.org/scholarlydata/person/federico-caimi","Federico Caimi"
"Detecting SPARQL Query Templates for Data Prefetching","https://w3id.org/scholarlydata/person/felix-naumann","Felix Naumann"
"Synonym Analysis for Predicate Expansion","https://w3id.org/scholarlydata/person/felix-naumann","Felix Naumann"
"Amending RDF Entities with New Facts","https://w3id.org/scholarlydata/person/felix-naumann","Felix Naumann"
"LODOP - Multi-Query Optimization for Linked Data Profiling Queries","https://w3id.org/scholarlydata/person/felix-naumann","Felix Naumann"
"Towards a Platform for Curation Technologies:  Enriching Text Collections with a Semantic-Web Layer","https://w3id.org/scholarlydata/person/felix-sasaki","Felix Sasaki"
"SCHEMA - An Algorithm for Automated Product Taxonomy Mapping in E-commerce","https://w3id.org/scholarlydata/person/flavius-frasincar","Flavius Frasincar"
"Managing Contextualized Knowledge with the CKR","https://w3id.org/scholarlydata/person/francesco-corcoglioniti","Francesco Corcoglioniti"
"Multi-layered Linked Open Data Enrichment for Information Retrieval","https://w3id.org/scholarlydata/person/francesco-corcoglioniti","Francesco Corcoglioniti"
"Representing mereotopological relations in OWL ontologies with OntoPartS","https://w3id.org/scholarlydata/person/francis-de-la-c-fernandez-reyes","Francis De La C. Fernandez Reyes"
"A Structural Approach to Indexing Triples","https://w3id.org/scholarlydata/person/francois-picalausa","Francois Picalausa"
"Towards Inductive Query-Relaxation for RDF","https://w3id.org/scholarlydata/person/gavin-powell","Gavin Powell"
"FrameBase: Representing N-ary Relations using Semantic Frames","https://w3id.org/scholarlydata/person/gerard-de-melo","Gerard De Melo"
"FrameBase: Representing N-ary Relations using Semantic Frames","https://w3id.org/scholarlydata/person/gerard-de-melo","Gerard de Melo"
"Heuristics for Connecting Heterogeneous Knowledge via FrameBase","https://w3id.org/scholarlydata/person/gerard-de-melo","Gerard De Melo"
"Heuristics for Connecting Heterogeneous Knowledge via FrameBase","https://w3id.org/scholarlydata/person/gerard-de-melo","Gerard de Melo"
"Sharing and Analyzing Remote Sensing Observation Data for Linked Science","https://w3id.org/scholarlydata/person/giovana-mira-de-espindola","Giovana Mira de Espindola"
"On Semantics and Deep Learning for Event Detection in Crisis Situations","https://w3id.org/scholarlydata/person/gregoire-burel","Gregoire Burel"
"Automatic Identification of Best Answers in Online Enquiry Communities","https://w3id.org/scholarlydata/person/gregoire-burel","Gregoire Burel"
"A Knowledge Workbench for Software Development","https://w3id.org/scholarlydata/person/gregoris-mentzas","Gregoris Mentzas"
"Assembling Rule Mashups in the Semantic Web","https://w3id.org/scholarlydata/person/guillermo-gonzalez-moriyon","Guillermo González-Moriyón"
"DISASTER","https://w3id.org/scholarlydata/person/guillermo-gonzalez-moriyon","Guillermo González-Moriyón"
"Domain-Specific OWL Ontology Visualization with OWLGrEd","https://w3id.org/scholarlydata/person/guntis-barzdins","Guntis Barzdins"
"APA VIVO: A Semantic Framework for Scholarly Identity and Trusted Attribute Exchange","https://w3id.org/scholarlydata/person/hal-warren","Hal Warren"
"Bringing the Web of Data to Developing Countries: Linked Market Data in the Sahel","https://w3id.org/scholarlydata/person/hans-akkermans","Hans Akkermans"
"Personalized Environmental Service Configuration and Delivery Orchestration: The PESCaDO Demonstrator","https://w3id.org/scholarlydata/person/harald-bosch","Harald Bosch"
"ELMDist: A vector space model with words and MusicBrainz entities","https://w3id.org/scholarlydata/person/horacio-saggion","Horacio Saggion"
"Personalized Environmental Service Configuration and Delivery Orchestration: The PESCaDO Demonstrator","https://w3id.org/scholarlydata/person/horacio-saggion","Horacio Saggion"
"Semantify CEUR-WS Proceedings: towards the automatic generation of highly descriptive scholarly publishing Linked Datasets","https://w3id.org/scholarlydata/person/horacio-saggion","Horacio Saggion"
"Ontology-based Information Extraction for Business Intelligence","https://w3id.org/scholarlydata/person/horacio-saggion","Horacio Saggion"
"Getting Mathematics Towards the Web of Data: the Case of the Mathematics Subject Classification","https://w3id.org/scholarlydata/person/ioannis-antoniou","Ioannis Antoniou"
"Personalized Environmental Service Configuration and Delivery Orchestration: The PESCaDO Demonstrator","https://w3id.org/scholarlydata/person/ioannis-kompatsiaris","Ioannis Kompatsiaris"
"LiFR: A Lightweight Fuzzy DL Reasoner","https://w3id.org/scholarlydata/person/ioannis-kompatsiaris","Ioannis Kompatsiaris"
"Dem@Home: Ambient Monitoring and Clinical Support for People Living with Dementia","https://w3id.org/scholarlydata/person/ioannis-kompatsiaris","Ioannis Kompatsiaris"
"Automatic Configuration Selection Using Ontology Matching Task Profiling","https://w3id.org/scholarlydata/person/isabel-f-cruz","Isabel F. Cruz"
"Object Interoperability for Geospatial Applications","https://w3id.org/scholarlydata/person/isabel-f-cruz","Isabel F. Cruz"
"LODifier: Generating Linked Data from Unstructured Text","https://w3id.org/scholarlydata/person/isabelle-augenstein","Isabelle Augenstein"
"di.me: Context-Aware, Privacy-Sensitive Management of the Integrated Personal Information Sphere","https://w3id.org/scholarlydata/person/ismael-rivera","Ismael Rivera"
"dime: A Context-Aware Information System","https://w3id.org/scholarlydata/person/ismael-rivera","Ismael Rivera"
"A Structural Approach to Indexing Triples","https://w3id.org/scholarlydata/person/jan-hidders","Jan Hidders"
